file,class,polygon_idx,n_polygons,valid,validity_reason,area_ha,centroid_lat,centroid_lon,in_up_bbox,district,approx_pixels_10m,neg_subtype
NA.16.kml,non_sugarcane,7.0,17,True,Valid,0.20918185556818622,27.20632649581568,79.0596589010536,True,Mainpuri,21,unlabeled (numeric)
NA.16.kml,non_sugarcane,8.0,17,True,Valid,0.07658248485800523,27.20554229259495,79.06110085858894,True,Mainpuri,8,unlabeled (numeric)
NA.16.kml,non_sugarcane,9.0,17,True,Valid,0.2437260127246196,27.204281382333832,79.06227729404519,True,Mainpuri,24,unlabeled (numeric)
NA.16.kml,non_sugarcane,10.0,17,True,Valid,0.10014770589463978,27.203923666666682,79.06225868345554,True,Mainpuri,10,unlabeled (numeric)
NA.16.kml,non_sugarcane,11.0,17,True,Valid,0.5110105637367045,27.203607244089344,79.06176894664569,True,Mainpuri,51,unlabeled (numeric)
NA.16.kml,non_sugarcane,12.0,17,True,Valid,0.12178379594565476,27.20296793198925,79.06221817977266,True,Mainpuri,12,unlabeled (numeric)
NA.16.kml,non_sugarcane,13.0,17,True,Valid,0.13245035109848083,27.202854502099335,79.06250603520657,True,Mainpuri,13,unlabeled (numeric)
NA.16.kml,non_sugarcane,14.0,17,True,Valid,0.11933276430045762,27.20278456894591,79.06290298106437,True,Mainpuri,12,unlabeled (numeric)
NA.16.kml,non_sugarcane,15.0,17,True,Valid,0.10879108388435137,27.2021605935774,79.06338341077337,True,Mainpuri,11,unlabeled (numeric)
NA.16.kml,non_sugarcane,16.0,17,True,Valid,0.1331498573427146,27.20208269728498,79.0643016141944,True,Mainpuri,13,unlabeled (numeric)
NA.17.kml,non_sugarcane,0.0,18,True,Valid,0.2127620581406897,27.209284866108497,79.04868217905809,True,Mainpuri,21,unlabeled (numeric)
NA.17.kml,non_sugarcane,1.0,18,True,Valid,0.20413369100504447,27.209188912924002,79.049220432917,True,Mainpuri,20,unlabeled (numeric)
NA.17.kml,non_sugarcane,2.0,18,True,Valid,0.2199344318815267,27.209031654263903,79.05116110968036,True,Mainpuri,22,unlabeled (numeric)
NA.17.kml,non_sugarcane,3.0,18,True,Valid,0.12162661104261802,27.20862219433518,79.05214750475317,True,Mainpuri,12,unlabeled (numeric)
NA.17.kml,non_sugarcane,4.0,18,True,Valid,0.1881028310439229,27.207988217666408,79.05609572848996,True,Mainpuri,19,unlabeled (numeric)
NA.17.kml,non_sugarcane,5.0,18,True,Valid,0.08300617729784003,27.20697423031074,79.05859574449579,True,Mainpuri,8,unlabeled (numeric)
NA.17.kml,non_sugarcane,6.0,18,True,Valid,0.19457441773731812,27.20678536721034,79.05910463361957,True,Mainpuri,19,unlabeled (numeric)
NA.17.kml,non_sugarcane,7.0,18,True,Valid,0.20918185556818622,27.20632649581568,79.0596589010536,True,Mainpuri,21,unlabeled (numeric)
NA.17.kml,non_sugarcane,8.0,18,True,Valid,0.07658248485800523,27.20554229259495,79.06110085858894,True,Mainpuri,8,unlabeled (numeric)
NA.17.kml,non_sugarcane,9.0,18,True,Valid,0.2437260127246196,27.204281382333832,79.06227729404519,True,Mainpuri,24,unlabeled (numeric)
NA.17.kml,non_sugarcane,10.0,18,True,Valid,0.10014770589463978,27.203923666666682,79.06225868345554,True,Mainpuri,10,unlabeled (numeric)
NA.17.kml,non_sugarcane,11.0,18,True,Valid,0.5110105637367045,27.203607244089344,79.06176894664569,True,Mainpuri,51,unlabeled (numeric)
NA.17.kml,non_sugarcane,12.0,18,True,Valid,0.12178379594565476,27.20296793198925,79.06221817977266,True,Mainpuri,12,unlabeled (numeric)
NA.17.kml,non_sugarcane,13.0,18,True,Valid,0.13245035109848083,27.202854502099335,79.06250603520657,True,Mainpuri,13,unlabeled (numeric)
NA.17.kml,non_sugarcane,14.0,18,True,Valid,0.11933276430045762,27.20278456894591,79.06290298106437,True,Mainpuri,12,unlabeled (numeric)
NA.17.kml,non_sugarcane,15.0,18,True,Valid,0.10879108388435137,27.2021605935774,79.06338341077337,True,Mainpuri,11,unlabeled (numeric)
NA.17.kml,non_sugarcane,16.0,18,True,Valid,0.1331498573427146,27.20208269728498,79.0643016141944,True,Mainpuri,13,unlabeled (numeric)
NA.17.kml,non_sugarcane,17.0,18,True,Valid,0.19216655329606402,27.205089159017472,79.05023103029868,True,Mainpuri,19,unlabeled (numeric)
NA.18.kml,non_sugarcane,0.0,19,True,Valid,0.2127620581406897,27.209284866108497,79.04868217905809,True,Mainpuri,21,unlabeled (numeric)
NA.18.kml,non_sugarcane,1.0,19,True,Valid,0.20413369100504447,27.209188912924002,79.049220432917,True,Mainpuri,20,unlabeled (numeric)
NA.18.kml,non_sugarcane,2.0,19,True,Valid,0.2199344318815267,27.209031654263903,79.05116110968036,True,Mainpuri,22,unlabeled (numeric)
NA.18.kml,non_sugarcane,3.0,19,True,Valid,0.12162661104261802,27.20862219433518,79.05214750475317,True,Mainpuri,12,unlabeled (numeric)
NA.18.kml,non_sugarcane,4.0,19,True,Valid,0.1881028310439229,27.207988217666408,79.05609572848996,True,Mainpuri,19,unlabeled (numeric)
NA.18.kml,non_sugarcane,5.0,19,True,Valid,0.08300617729784003,27.20697423031074,79.05859574449579,True,Mainpuri,8,unlabeled (numeric)
NA.18.kml,non_sugarcane,6.0,19,True,Valid,0.19457441773731812,27.20678536721034,79.05910463361957,True,Mainpuri,19,unlabeled (numeric)
NA.18.kml,non_sugarcane,7.0,19,True,Valid,0.20918185556818622,27.20632649581568,79.0596589010536,True,Mainpuri,21,unlabeled (numeric)
NA.18.kml,non_sugarcane,8.0,19,True,Valid,0.07658248485800523,27.20554229259495,79.06110085858894,True,Mainpuri,8,unlabeled (numeric)
NA.18.kml,non_sugarcane,9.0,19,True,Valid,0.2437260127246196,27.204281382333832,79.06227729404519,True,Mainpuri,24,unlabeled (numeric)
NA.18.kml,non_sugarcane,10.0,19,True,Valid,0.10014770589463978,27.203923666666682,79.06225868345554,True,Mainpuri,10,unlabeled (numeric)
NA.18.kml,non_sugarcane,11.0,19,True,Valid,0.5110105637367045,27.203607244089344,79.06176894664569,True,Mainpuri,51,unlabeled (numeric)
NA.18.kml,non_sugarcane,12.0,19,True,Valid,0.12178379594565476,27.20296793198925,79.06221817977266,True,Mainpuri,12,unlabeled (numeric)
NA.18.kml,non_sugarcane,13.0,19,True,Valid,0.13245035109848083,27.202854502099335,79.06250603520657,True,Mainpuri,13,unlabeled (numeric)
NA.18.kml,non_sugarcane,14.0,19,True,Valid,0.11933276430045762,27.20278456894591,79.06290298106437,True,Mainpuri,12,unlabeled (numeric)
NA.18.kml,non_sugarcane,15.0,19,True,Valid,0.10879108388435137,27.2021605935774,79.06338341077337,True,Mainpuri,11,unlabeled (numeric)
NA.18.kml,non_sugarcane,16.0,19,True,Valid,0.1331498573427146,27.20208269728498,79.0643016141944,True,Mainpuri,13,unlabeled (numeric)
NA.18.kml,non_sugarcane,17.0,19,True,Valid,0.19216655329606402,27.205089159017472,79.05023103029868,True,Mainpuri,19,unlabeled (numeric)
NA.18.kml,non_sugarcane,18.0,19,True,Valid,0.18710828244787311,27.20445921001488,79.0513952187478,True,Mainpuri,19,unlabeled (numeric)
NA.19.kml,non_sugarcane,0.0,20,True,Valid,0.2127620581406897,27.209284866108497,79.04868217905809,True,Mainpuri,21,unlabeled (numeric)
NA.19.kml,non_sugarcane,1.0,20,True,Valid,0.20413369100504447,27.209188912924002,79.049220432917,True,Mainpuri,20,unlabeled (numeric)
NA.19.kml,non_sugarcane,2.0,20,True,Valid,0.2199344318815267,27.209031654263903,79.05116110968036,True,Mainpuri,22,unlabeled (numeric)
NA.19.kml,non_sugarcane,3.0,20,True,Valid,0.12162661104261802,27.20862219433518,79.05214750475317,True,Mainpuri,12,unlabeled (numeric)
NA.19.kml,non_sugarcane,4.0,20,True,Valid,0.1881028310439229,27.207988217666408,79.05609572848996,True,Mainpuri,19,unlabeled (numeric)
NA.19.kml,non_sugarcane,5.0,20,True,Valid,0.08300617729784003,27.20697423031074,79.05859574449579,True,Mainpuri,8,unlabeled (numeric)
NA.19.kml,non_sugarcane,6.0,20,True,Valid,0.19457441773731812,27.20678536721034,79.05910463361957,True,Mainpuri,19,unlabeled (numeric)
NA.19.kml,non_sugarcane,7.0,20,True,Valid,0.20918185556818622,27.20632649581568,79.0596589010536,True,Mainpuri,21,unlabeled (numeric)
NA.19.kml,non_sugarcane,8.0,20,True,Valid,0.07658248485800523,27.20554229259495,79.06110085858894,True,Mainpuri,8,unlabeled (numeric)
NA.19.kml,non_sugarcane,9.0,20,True,Valid,0.2437260127246196,27.204281382333832,79.06227729404519,True,Mainpuri,24,unlabeled (numeric)
NA.19.kml,non_sugarcane,10.0,20,True,Valid,0.10014770589463978,27.203923666666682,79.06225868345554,True,Mainpuri,10,unlabeled (numeric)
NA.19.kml,non_sugarcane,11.0,20,True,Valid,0.5110105637367045,27.203607244089344,79.06176894664569,True,Mainpuri,51,unlabeled (numeric)
NA.19.kml,non_sugarcane,12.0,20,True,Valid,0.12178379594565476,27.20296793198925,79.06221817977266,True,Mainpuri,12,unlabeled (numeric)
NA.19.kml,non_sugarcane,13.0,20,True,Valid,0.13245035109848083,27.202854502099335,79.06250603520657,True,Mainpuri,13,unlabeled (numeric)
NA.19.kml,non_sugarcane,14.0,20,True,Valid,0.11933276430045762,27.20278456894591,79.06290298106437,True,Mainpuri,12,unlabeled (numeric)
NA.19.kml,non_sugarcane,15.0,20,True,Valid,0.10879108388435137,27.2021605935774,79.06338341077337,True,Mainpuri,11,unlabeled (numeric)
NA.19.kml,non_sugarcane,16.0,20,True,Valid,0.1331498573427146,27.20208269728498,79.0643016141944,True,Mainpuri,13,unlabeled (numeric)
NA.19.kml,non_sugarcane,17.0,20,True,Valid,0.19216655329606402,27.205089159017472,79.05023103029868,True,Mainpuri,19,unlabeled (numeric)
NA.19.kml,non_sugarcane,18.0,20,True,Valid,0.18710828244787311,27.20445921001488,79.0513952187478,True,Mainpuri,19,unlabeled (numeric)
NA.19.kml,non_sugarcane,19.0,20,True,Valid,0.4073579290314396,27.204277759491376,79.05179640150571,True,Mainpuri,41,unlabeled (numeric)
NA.20.kml,non_sugarcane,0.0,21,True,Valid,0.2127620581406897,27.209284866108497,79.04868217905809,True,Mainpuri,21,unlabeled (numeric)
NA.20.kml,non_sugarcane,1.0,21,True,Valid,0.20413369100504447,27.209188912924002,79.049220432917,True,Mainpuri,20,unlabeled (numeric)
NA.20.kml,non_sugarcane,2.0,21,True,Valid,0.2199344318815267,27.209031654263903,79.05116110968036,True,Mainpuri,22,unlabeled (numeric)
NA.20.kml,non_sugarcane,3.0,21,True,Valid,0.12162661104261802,27.20862219433518,79.05214750475317,True,Mainpuri,12,unlabeled (numeric)
NA.20.kml,non_sugarcane,4.0,21,True,Valid,0.1881028310439229,27.207988217666408,79.05609572848996,True,Mainpuri,19,unlabeled (numeric)
NA.20.kml,non_sugarcane,5.0,21,True,Valid,0.08300617729784003,27.20697423031074,79.05859574449579,True,Mainpuri,8,unlabeled (numeric)
NA.20.kml,non_sugarcane,6.0,21,True,Valid,0.19457441773731812,27.20678536721034,79.05910463361957,True,Mainpuri,19,unlabeled (numeric)
NA.20.kml,non_sugarcane,7.0,21,True,Valid,0.20918185556818622,27.20632649581568,79.0596589010536,True,Mainpuri,21,unlabeled (numeric)
NA.20.kml,non_sugarcane,8.0,21,True,Valid,0.07658248485800523,27.20554229259495,79.06110085858894,True,Mainpuri,8,unlabeled (numeric)
NA.20.kml,non_sugarcane,9.0,21,True,Valid,0.2437260127246196,27.204281382333832,79.06227729404519,True,Mainpuri,24,unlabeled (numeric)
NA.20.kml,non_sugarcane,10.0,21,True,Valid,0.10014770589463978,27.203923666666682,79.06225868345554,True,Mainpuri,10,unlabeled (numeric)
NA.20.kml,non_sugarcane,11.0,21,True,Valid,0.5110105637367045,27.203607244089344,79.06176894664569,True,Mainpuri,51,unlabeled (numeric)
NA.20.kml,non_sugarcane,12.0,21,True,Valid,0.12178379594565476,27.20296793198925,79.06221817977266,True,Mainpuri,12,unlabeled (numeric)
NA.20.kml,non_sugarcane,13.0,21,True,Valid,0.13245035109848083,27.202854502099335,79.06250603520657,True,Mainpuri,13,unlabeled (numeric)
NA.20.kml,non_sugarcane,14.0,21,True,Valid,0.11933276430045762,27.20278456894591,79.06290298106437,True,Mainpuri,12,unlabeled (numeric)
NA.20.kml,non_sugarcane,15.0,21,True,Valid,0.10879108388435137,27.2021605935774,79.06338341077337,True,Mainpuri,11,unlabeled (numeric)
NA.20.kml,non_sugarcane,16.0,21,True,Valid,0.1331498573427146,27.20208269728498,79.0643016141944,True,Mainpuri,13,unlabeled (numeric)
NA.20.kml,non_sugarcane,17.0,21,True,Valid,0.19216655329606402,27.205089159017472,79.05023103029868,True,Mainpuri,19,unlabeled (numeric)
NA.20.kml,non_sugarcane,18.0,21,True,Valid,0.18710828244787311,27.20445921001488,79.0513952187478,True,Mainpuri,19,unlabeled (numeric)
NA.20.kml,non_sugarcane,19.0,21,True,Valid,0.4073579290314396,27.204277759491376,79.05179640150571,True,Mainpuri,41,unlabeled (numeric)
NA.20.kml,non_sugarcane,20.0,21,True,Valid,0.36277567223746615,27.20356792530992,79.05158917900863,True,Mainpuri,36,unlabeled (numeric)
NA.21.kml,non_sugarcane,0.0,22,True,Valid,0.2127620581406897,27.209284866108497,79.04868217905809,True,Mainpuri,21,unlabeled (numeric)
NA.21.kml,non_sugarcane,1.0,22,True,Valid,0.20413369100504447,27.209188912924002,79.049220432917,True,Mainpuri,20,unlabeled (numeric)
NA.21.kml,non_sugarcane,2.0,22,True,Valid,0.2199344318815267,27.209031654263903,79.05116110968036,True,Mainpuri,22,unlabeled (numeric)
NA.21.kml,non_sugarcane,3.0,22,True,Valid,0.12162661104261802,27.20862219433518,79.05214750475317,True,Mainpuri,12,unlabeled (numeric)
NA.21.kml,non_sugarcane,4.0,22,True,Valid,0.1881028310439229,27.207988217666408,79.05609572848996,True,Mainpuri,19,unlabeled (numeric)
NA.21.kml,non_sugarcane,5.0,22,True,Valid,0.08300617729784003,27.20697423031074,79.05859574449579,True,Mainpuri,8,unlabeled (numeric)
NA.21.kml,non_sugarcane,6.0,22,True,Valid,0.19457441773731812,27.20678536721034,79.05910463361957,True,Mainpuri,19,unlabeled (numeric)
NA.21.kml,non_sugarcane,7.0,22,True,Valid,0.20918185556818622,27.20632649581568,79.0596589010536,True,Mainpuri,21,unlabeled (numeric)
NA.21.kml,non_sugarcane,8.0,22,True,Valid,0.07658248485800523,27.20554229259495,79.06110085858894,True,Mainpuri,8,unlabeled (numeric)
NA.21.kml,non_sugarcane,9.0,22,True,Valid,0.2437260127246196,27.204281382333832,79.06227729404519,True,Mainpuri,24,unlabeled (numeric)
NA.21.kml,non_sugarcane,10.0,22,True,Valid,0.10014770589463978,27.203923666666682,79.06225868345554,True,Mainpuri,10,unlabeled (numeric)
NA.21.kml,non_sugarcane,11.0,22,True,Valid,0.5110105637367045,27.203607244089344,79.06176894664569,True,Mainpuri,51,unlabeled (numeric)
NA.21.kml,non_sugarcane,12.0,22,True,Valid,0.12178379594565476,27.20296793198925,79.06221817977266,True,Mainpuri,12,unlabeled (numeric)
NA.21.kml,non_sugarcane,13.0,22,True,Valid,0.13245035109848083,27.202854502099335,79.06250603520657,True,Mainpuri,13,unlabeled (numeric)
NA.21.kml,non_sugarcane,14.0,22,True,Valid,0.11933276430045762,27.20278456894591,79.06290298106437,True,Mainpuri,12,unlabeled (numeric)
NA.21.kml,non_sugarcane,15.0,22,True,Valid,0.10879108388435137,27.2021605935774,79.06338341077337,True,Mainpuri,11,unlabeled (numeric)
NA.21.kml,non_sugarcane,16.0,22,True,Valid,0.1331498573427146,27.20208269728498,79.0643016141944,True,Mainpuri,13,unlabeled (numeric)
NA.21.kml,non_sugarcane,17.0,22,True,Valid,0.19216655329606402,27.205089159017472,79.05023103029868,True,Mainpuri,19,unlabeled (numeric)
NA.21.kml,non_sugarcane,18.0,22,True,Valid,0.18710828244787311,27.20445921001488,79.0513952187478,True,Mainpuri,19,unlabeled (numeric)
NA.21.kml,non_sugarcane,19.0,22,True,Valid,0.4073579290314396,27.204277759491376,79.05179640150571,True,Mainpuri,41,unlabeled (numeric)
NA.21.kml,non_sugarcane,20.0,22,True,Valid,0.36277567223746615,27.20356792530992,79.05158917900863,True,Mainpuri,36,unlabeled (numeric)
NA.21.kml,non_sugarcane,21.0,22,True,Valid,0.18156231303663925,27.20374051460387,79.05267347456109,True,Mainpuri,18,unlabeled (numeric)
NA.24.kml,non_sugarcane,0.0,25,True,Valid,0.2127620581406897,27.209284866108497,79.04868217905809,True,Mainpuri,21,unlabeled (numeric)
NA.24.kml,non_sugarcane,1.0,25,True,Valid,0.20413369100504447,27.209188912924002,79.049220432917,True,Mainpuri,20,unlabeled (numeric)
NA.24.kml,non_sugarcane,2.0,25,True,Valid,0.2199344318815267,27.209031654263903,79.05116110968036,True,Mainpuri,22,unlabeled (numeric)
NA.24.kml,non_sugarcane,3.0,25,True,Valid,0.12162661104261802,27.20862219433518,79.05214750475317,True,Mainpuri,12,unlabeled (numeric)
NA.24.kml,non_sugarcane,4.0,25,True,Valid,0.1881028310439229,27.207988217666408,79.05609572848996,True,Mainpuri,19,unlabeled (numeric)
NA.24.kml,non_sugarcane,5.0,25,True,Valid,0.08300617729784003,27.20697423031074,79.05859574449579,True,Mainpuri,8,unlabeled (numeric)
NA.24.kml,non_sugarcane,6.0,25,True,Valid,0.19457441773731812,27.20678536721034,79.05910463361957,True,Mainpuri,19,unlabeled (numeric)
NA.24.kml,non_sugarcane,7.0,25,True,Valid,0.20918185556818622,27.20632649581568,79.0596589010536,True,Mainpuri,21,unlabeled (numeric)
NA.24.kml,non_sugarcane,8.0,25,True,Valid,0.07658248485800523,27.20554229259495,79.06110085858894,True,Mainpuri,8,unlabeled (numeric)
NA.24.kml,non_sugarcane,9.0,25,True,Valid,0.2437260127246196,27.204281382333832,79.06227729404519,True,Mainpuri,24,unlabeled (numeric)
NA.24.kml,non_sugarcane,10.0,25,True,Valid,0.10014770589463978,27.203923666666682,79.06225868345554,True,Mainpuri,10,unlabeled (numeric)
NA.24.kml,non_sugarcane,11.0,25,True,Valid,0.5110105637367045,27.203607244089344,79.06176894664569,True,Mainpuri,51,unlabeled (numeric)
NA.24.kml,non_sugarcane,12.0,25,True,Valid,0.12178379594565476,27.20296793198925,79.06221817977266,True,Mainpuri,12,unlabeled (numeric)
NA.24.kml,non_sugarcane,13.0,25,True,Valid,0.13245035109848083,27.202854502099335,79.06250603520657,True,Mainpuri,13,unlabeled (numeric)
NA.24.kml,non_sugarcane,14.0,25,True,Valid,0.11933276430045762,27.20278456894591,79.06290298106437,True,Mainpuri,12,unlabeled (numeric)
NA.24.kml,non_sugarcane,15.0,25,True,Valid,0.10879108388435137,27.2021605935774,79.06338341077337,True,Mainpuri,11,unlabeled (numeric)
NA.24.kml,non_sugarcane,16.0,25,True,Valid,0.1331498573427146,27.20208269728498,79.0643016141944,True,Mainpuri,13,unlabeled (numeric)
NA.24.kml,non_sugarcane,17.0,25,True,Valid,0.19216655329606402,27.205089159017472,79.05023103029868,True,Mainpuri,19,unlabeled (numeric)
NA.24.kml,non_sugarcane,18.0,25,True,Valid,0.18710828244787311,27.20445921001488,79.0513952187478,True,Mainpuri,19,unlabeled (numeric)
NA.24.kml,non_sugarcane,19.0,25,True,Valid,0.4073579290314396,27.204277759491376,79.05179640150571,True,Mainpuri,41,unlabeled (numeric)
NA.24.kml,non_sugarcane,20.0,25,True,Valid,0.36277567223746615,27.20356792530992,79.05158917900863,True,Mainpuri,36,unlabeled (numeric)
NA.24.kml,non_sugarcane,21.0,25,True,Valid,0.18156231303663925,27.20374051460387,79.05267347456109,True,Mainpuri,18,unlabeled (numeric)
NA.24.kml,non_sugarcane,22.0,25,True,Valid,0.4041652975188109,27.200233868332607,79.05364553016639,True,Mainpuri,40,unlabeled (numeric)
NA.24.kml,non_sugarcane,23.0,25,True,Valid,0.19358528727993546,27.20075084556349,79.05522635775247,True,Mainpuri,19,unlabeled (numeric)
NA.24.kml,non_sugarcane,24.0,25,True,Valid,0.18066934499653597,27.199371386633768,79.05880408963522,True,Mainpuri,18,unlabeled (numeric)
NA.26.kml,non_sugarcane,0.0,27,True,Valid,0.2127620581406897,27.209284866108497,79.04868217905809,True,Mainpuri,21,unlabeled (numeric)
NA.26.kml,non_sugarcane,1.0,27,True,Valid,0.20413369100504447,27.209188912924002,79.049220432917,True,Mainpuri,20,unlabeled (numeric)
NA.26.kml,non_sugarcane,2.0,27,True,Valid,0.2199344318815267,27.209031654263903,79.05116110968036,True,Mainpuri,22,unlabeled (numeric)
NA.26.kml,non_sugarcane,3.0,27,True,Valid,0.12162661104261802,27.20862219433518,79.05214750475317,True,Mainpuri,12,unlabeled (numeric)
NA.26.kml,non_sugarcane,4.0,27,True,Valid,0.1881028310439229,27.207988217666408,79.05609572848996,True,Mainpuri,19,unlabeled (numeric)
NA.26.kml,non_sugarcane,5.0,27,True,Valid,0.08300617729784003,27.20697423031074,79.05859574449579,True,Mainpuri,8,unlabeled (numeric)
NA.26.kml,non_sugarcane,6.0,27,True,Valid,0.19457441773731812,27.20678536721034,79.05910463361957,True,Mainpuri,19,unlabeled (numeric)
NA.26.kml,non_sugarcane,7.0,27,True,Valid,0.20918185556818622,27.20632649581568,79.0596589010536,True,Mainpuri,21,unlabeled (numeric)
NA.26.kml,non_sugarcane,8.0,27,True,Valid,0.07658248485800523,27.20554229259495,79.06110085858894,True,Mainpuri,8,unlabeled (numeric)
NA.26.kml,non_sugarcane,9.0,27,True,Valid,0.2437260127246196,27.204281382333832,79.06227729404519,True,Mainpuri,24,unlabeled (numeric)
NA.26.kml,non_sugarcane,10.0,27,True,Valid,0.10014770589463978,27.203923666666682,79.06225868345554,True,Mainpuri,10,unlabeled (numeric)
NA.26.kml,non_sugarcane,11.0,27,True,Valid,0.5110105637367045,27.203607244089344,79.06176894664569,True,Mainpuri,51,unlabeled (numeric)
NA.26.kml,non_sugarcane,12.0,27,True,Valid,0.12178379594565476,27.20296793198925,79.06221817977266,True,Mainpuri,12,unlabeled (numeric)
NA.26.kml,non_sugarcane,13.0,27,True,Valid,0.13245035109848083,27.202854502099335,79.06250603520657,True,Mainpuri,13,unlabeled (numeric)
NA.26.kml,non_sugarcane,14.0,27,True,Valid,0.11933276430045762,27.20278456894591,79.06290298106437,True,Mainpuri,12,unlabeled (numeric)
NA.26.kml,non_sugarcane,15.0,27,True,Valid,0.10879108388435137,27.2021605935774,79.06338341077337,True,Mainpuri,11,unlabeled (numeric)
NA.26.kml,non_sugarcane,16.0,27,True,Valid,0.1331498573427146,27.20208269728498,79.0643016141944,True,Mainpuri,13,unlabeled (numeric)
NA.26.kml,non_sugarcane,17.0,27,True,Valid,0.19216655329606402,27.205089159017472,79.05023103029868,True,Mainpuri,19,unlabeled (numeric)
NA.26.kml,non_sugarcane,18.0,27,True,Valid,0.18710828244787311,27.20445921001488,79.0513952187478,True,Mainpuri,19,unlabeled (numeric)
NA.26.kml,non_sugarcane,19.0,27,True,Valid,0.4073579290314396,27.204277759491376,79.05179640150571,True,Mainpuri,41,unlabeled (numeric)
NA.26.kml,non_sugarcane,20.0,27,True,Valid,0.36277567223746615,27.20356792530992,79.05158917900863,True,Mainpuri,36,unlabeled (numeric)
NA.26.kml,non_sugarcane,21.0,27,True,Valid,0.18156231303663925,27.20374051460387,79.05267347456109,True,Mainpuri,18,unlabeled (numeric)
NA.26.kml,non_sugarcane,22.0,27,True,Valid,0.4041652975188109,27.200233868332607,79.05364553016639,True,Mainpuri,40,unlabeled (numeric)
NA.26.kml,non_sugarcane,23.0,27,True,Valid,0.19358528727993546,27.20075084556349,79.05522635775247,True,Mainpuri,19,unlabeled (numeric)
NA.26.kml,non_sugarcane,24.0,27,True,Valid,0.18066934499653597,27.199371386633768,79.05880408963522,True,Mainpuri,18,unlabeled (numeric)
NA.26.kml,non_sugarcane,25.0,27,True,Valid,0.12218151467184978,27.199712447129528,79.0594011157842,True,Mainpuri,12,unlabeled (numeric)
NA.26.kml,non_sugarcane,26.0,27,True,Valid,0.1549731827115545,27.200032383707036,79.0595886006344,True,Mainpuri,15,unlabeled (numeric)
NA.27.kml,non_sugarcane,0.0,28,True,Valid,0.2127620581406897,27.209284866108497,79.04868217905809,True,Mainpuri,21,unlabeled (numeric)
NA.27.kml,non_sugarcane,1.0,28,True,Valid,0.20413369100504447,27.209188912924002,79.049220432917,True,Mainpuri,20,unlabeled (numeric)
NA.27.kml,non_sugarcane,2.0,28,True,Valid,0.2199344318815267,27.209031654263903,79.05116110968036,True,Mainpuri,22,unlabeled (numeric)
NA.27.kml,non_sugarcane,3.0,28,True,Valid,0.12162661104261802,27.20862219433518,79.05214750475317,True,Mainpuri,12,unlabeled (numeric)
NA.27.kml,non_sugarcane,4.0,28,True,Valid,0.1881028310439229,27.207988217666408,79.05609572848996,True,Mainpuri,19,unlabeled (numeric)
NA.27.kml,non_sugarcane,5.0,28,True,Valid,0.08300617729784003,27.20697423031074,79.05859574449579,True,Mainpuri,8,unlabeled (numeric)
NA.27.kml,non_sugarcane,6.0,28,True,Valid,0.19457441773731812,27.20678536721034,79.05910463361957,True,Mainpuri,19,unlabeled (numeric)
NA.27.kml,non_sugarcane,7.0,28,True,Valid,0.20918185556818622,27.20632649581568,79.0596589010536,True,Mainpuri,21,unlabeled (numeric)
NA.27.kml,non_sugarcane,8.0,28,True,Valid,0.07658248485800523,27.20554229259495,79.06110085858894,True,Mainpuri,8,unlabeled (numeric)
NA.27.kml,non_sugarcane,9.0,28,True,Valid,0.2437260127246196,27.204281382333832,79.06227729404519,True,Mainpuri,24,unlabeled (numeric)
NA.27.kml,non_sugarcane,10.0,28,True,Valid,0.10014770589463978,27.203923666666682,79.06225868345554,True,Mainpuri,10,unlabeled (numeric)
NA.27.kml,non_sugarcane,11.0,28,True,Valid,0.5110105637367045,27.203607244089344,79.06176894664569,True,Mainpuri,51,unlabeled (numeric)
NA.27.kml,non_sugarcane,12.0,28,True,Valid,0.12178379594565476,27.20296793198925,79.06221817977266,True,Mainpuri,12,unlabeled (numeric)
NA.27.kml,non_sugarcane,13.0,28,True,Valid,0.13245035109848083,27.202854502099335,79.06250603520657,True,Mainpuri,13,unlabeled (numeric)
NA.27.kml,non_sugarcane,14.0,28,True,Valid,0.11933276430045762,27.20278456894591,79.06290298106437,True,Mainpuri,12,unlabeled (numeric)
NA.27.kml,non_sugarcane,15.0,28,True,Valid,0.10879108388435137,27.2021605935774,79.06338341077337,True,Mainpuri,11,unlabeled (numeric)
NA.27.kml,non_sugarcane,16.0,28,True,Valid,0.1331498573427146,27.20208269728498,79.0643016141944,True,Mainpuri,13,unlabeled (numeric)
NA.27.kml,non_sugarcane,17.0,28,True,Valid,0.19216655329606402,27.205089159017472,79.05023103029868,True,Mainpuri,19,unlabeled (numeric)
NA.27.kml,non_sugarcane,18.0,28,True,Valid,0.18710828244787311,27.20445921001488,79.0513952187478,True,Mainpuri,19,unlabeled (numeric)
NA.27.kml,non_sugarcane,19.0,28,True,Valid,0.4073579290314396,27.204277759491376,79.05179640150571,True,Mainpuri,41,unlabeled (numeric)
NA.27.kml,non_sugarcane,20.0,28,True,Valid,0.36277567223746615,27.20356792530992,79.05158917900863,True,Mainpuri,36,unlabeled (numeric)
NA.27.kml,non_sugarcane,21.0,28,True,Valid,0.18156231303663925,27.20374051460387,79.05267347456109,True,Mainpuri,18,unlabeled (numeric)
NA.27.kml,non_sugarcane,22.0,28,True,Valid,0.4041652975188109,27.200233868332607,79.05364553016639,True,Mainpuri,40,unlabeled (numeric)
